9.420000 	 KD 
9.424399 	 CHH 
9.690000 	 SD 
9.691429 	 CHH 
9.980000 	 KD 
10.250000 	 SD 
10.530000 	 KD 
10.530975 	 CHH 
10.800000 	 SD 
10.800181 	 CHH 
11.078821 	 CHH 
11.080000 	 KD 
11.350000 	 SD 
11.353107 	 CHH 
11.620000 	 KD 
11.620136 	 CHH 
11.890000 	 SD 
11.892971 	 CHH 
12.160000 	 KD 
12.162902 	 CHH 
12.430000 	 SD 
12.432834 	 CHH 
12.690000 	 KD 
12.692608 	 CHH 
12.970000 	 SD 
13.230000 	 KD 
13.232472 	 CHH 
13.510000 	 SD 
13.514014 	 CHH 
13.630000 	 KD 
13.780000 	 KD 
13.783946 	 CHH 
14.058231 	 CHH 
14.060000 	 SD 
14.330000 	 KD 
14.331066 	 CHH 
14.610000 	 SD 
14.611156 	 CHH 
14.880000 	 KD 
14.882540 	 CHH 
15.148118 	 CHH 
15.150000 	 SD 
15.430000 	 KD 
15.430431 	 CHH 
15.690000 	 SD 
15.691973 	 CHH 
15.975692 	 CHH 
15.980000 	 KD 
16.235601 	 CHH 
16.240000 	 SD 
16.512245 	 CHH 
16.520000 	 KD 
16.784694 	 CHH 
16.790000 	 SD 
17.060000 	 KD 
17.062245 	 CHH 
17.309184 	 CHH 
17.320000 	 SD 
17.460000 	 KD 
17.600000 	 CHH 
17.730000 	 KD 
17.839796 	 CHH 
17.840000 	 SD 
18.020000 	 KD 
18.130000 	 KD 
18.133673 	 CHH 
18.410000 	 SD 
18.414286 	 CHH 
18.695918 	 CHH 
18.700000 	 KD 
18.966327 	 CHH 
18.970000 	 SD 
19.250000 	 KD 
19.510000 	 SD 
19.790000 	 KD 
19.793878 	 CHH 
20.050000 	 SD 
20.053333 	 OHH 
20.330000 	 KD 
20.330612 	 CHH 
20.589796 	 CHH 
20.590000 	 SD 
20.847619 	 CHH 
20.850000 	 KD 
21.134966 	 CHH 
21.140000 	 SD 
21.417324 	 CHH 
21.420000 	 KD 
21.690000 	 SD 
21.692200 	 CHH 
21.970000 	 KD 
21.974558 	 CHH 
22.230000 	 SD 
22.233469 	 CHH 
22.507347 	 CHH 
22.510000 	 KD 
22.776236 	 CHH 
22.780000 	 SD 
23.053605 	 CHH 
23.060000 	 KD 
23.327982 	 CHH 
23.330000 	 SD 
23.610000 	 KD 
23.612336 	 CHH 
23.878730 	 CHH 
23.890000 	 SD 
24.150000 	 KD 
24.155601 	 CHH 
24.423991 	 CHH 
24.430000 	 SD 
24.704853 	 CHH 
24.710000 	 KD 
24.966757 	 CHH 
24.970000 	 SD 
25.245125 	 CHH 
25.250000 	 KD 
25.505533 	 CHH 
25.520000 	 SD 
25.783900 	 KD 
25.790000 	 OHH 
25.950000 	 SD 
26.050000 	 SD 
26.180000 	 SD 
26.303855 	 KD 
26.310000 	 SD 
26.440000 	 SD 
26.570000 	 SD 
26.700000 	 SD 
26.850000 	 CRC 
26.850975 	 KD 
27.118005 	 CRC 
27.120000 	 SD 
27.390000 	 CRC 
27.393741 	 KD 
27.670000 	 SD 
27.676735 	 CRC 
27.950000 	 KD 
27.951020 	 CHH 
28.230000 	 SD 
28.236916 	 CHH 
28.506848 	 CHH 
28.510000 	 KD 
28.780000 	 SD 
28.782585 	 CHH 
29.060000 	 KD 
29.061224 	 CHH 
29.330000 	 SD 
29.331156 	 CHH 
29.610000 	 KD 
29.611247 	 CHH 
29.870000 	 SD 
29.873923 	 CHH 
30.152562 	 CHH 
30.160000 	 KD 
30.422494 	 CHH 
30.430000 	 SD 
30.580000 	 KD 
30.690000 	 KD 
30.696780 	 CHH 
30.963810 	 CHH 
30.970000 	 SD 
31.250000 	 KD 
31.252608 	 CHH 
31.515283 	 CHH 
31.520000 	 SD 
31.795374 	 CHH 
31.800000 	 KD 
32.060000 	 SD 
32.066757 	 CHH 
32.330884 	 CHH 
32.340000 	 KD 
32.600000 	 SD 
32.608073 	 CHH 
32.880000 	 KD 
32.891066 	 CHH 
33.131973 	 CHH 
33.140000 	 SD 
33.410000 	 OHH 
33.413515 	 KD 
33.690000 	 CHH 
33.810000 	 SD 
33.937415 	 CHH 
33.940000 	 KD 
34.100000 	 SD 
34.210000 	 SD 
34.213152 	 CHH 
34.499048 	 CHH 
34.510000 	 KD 
34.720000 	 CHH 
34.760000 	 SD 
35.038912 	 SD 
35.050000 	 KD 
35.291429 	 CHH 
35.320000 	 SD 
35.470000 	 SD 
35.601995 	 CHH 
35.610000 	 KD 
35.870000 	 SD 
35.877732 	 CHH 
36.149116 	 CHH 
36.160000 	 KD 
36.430000 	 SD 
36.435011 	 CHH 
36.704943 	 CHH 
36.710000 	 KD 
36.980000 	 SD 
36.985034 	 CHH 
37.254966 	 CHH 
37.260000 	 KD 
37.530000 	 SD 
37.536508 	 CHH 
37.794830 	 CHH 
37.800000 	 KD 
38.070000 	 SD 
38.073469 	 CHH 
38.337596 	 CHH 
38.340000 	 KD 
38.610000 	 SD 
38.614785 	 CHH 
38.871655 	 CHH 
38.880000 	 KD 
39.147392 	 CHH 
39.150000 	 SD 
39.402812 	 CHH 
39.410000 	 KD 
39.685805 	 CHH 
39.690000 	 SD 
39.810000 	 KD 
39.954286 	 CHH 
39.960000 	 KD 
40.237279 	 CHH 
40.240000 	 SD 
40.508662 	 CHH 
40.520000 	 KD 
40.785850 	 CHH 
40.790000 	 SD 
41.052880 	 CHH 
41.060000 	 KD 
41.330000 	 SD 
41.334422 	 CHH 
41.602902 	 CHH 
41.610000 	 KD 
41.874490 	 CHH 
41.880000 	 SD 
42.153061 	 CHH 
42.160000 	 KD 
42.415306 	 CHH 
42.420000 	 SD 
42.692857 	 CHH 
42.700000 	 KD 
42.964286 	 CHH 
42.970000 	 SD 
43.234694 	 CHH 
43.240000 	 KD 
43.490816 	 CHH 
43.500000 	 SD 
43.640000 	 KD 
43.780000 	 CHH 
43.910000 	 KD 
44.024490 	 CHH 
44.030000 	 SD 
44.200000 	 KD 
44.307143 	 CHH 
44.310000 	 KD 
44.590000 	 SD 
44.598980 	 CHH 
44.876531 	 CHH 
44.880000 	 KD 
45.146939 	 CHH 
45.150000 	 SD 
45.422449 	 CHH 
45.430000 	 KD 
45.690000 	 SD 
45.697959 	 CHH 
45.971429 	 CHH 
45.980000 	 KD 
46.230000 	 OHH 
46.236735 	 SD 
46.511224 	 CHH 
46.520000 	 KD 
46.770000 	 SD 
46.776531 	 CHH 
47.025510 	 CHH 
47.030000 	 KD 
47.309184 	 CHH 
47.320000 	 SD 
47.596939 	 CHH 
47.600000 	 KD 
47.870000 	 SD 
47.873469 	 CHH 
48.154082 	 CHH 
48.160000 	 KD 
48.414286 	 CHH 
48.420000 	 SD 
48.690000 	 KD 
48.693878 	 CHH 
48.960000 	 SD 
48.964286 	 CHH 
49.236735 	 CHH 
49.240000 	 KD 
49.510000 	 SD 
49.514286 	 CHH 
49.790000 	 KD 
49.793878 	 CHH 
50.058163 	 CHH 
50.070000 	 SD 
50.330000 	 KD 
50.334694 	 CHH 
50.604082 	 CHH 
50.610000 	 SD 
50.890000 	 KD 
50.893878 	 CHH 
51.150000 	 SD 
51.154082 	 CHH 
51.425510 	 CHH 
51.430000 	 KD 
51.688776 	 CHH 
51.700000 	 SD 
51.970000 	 OHH 
51.975510 	 KD 
52.130000 	 SD 
52.230000 	 SD 
52.360000 	 SD 
52.490000 	 SD 
52.504082 	 KD 
52.630000 	 SD 
52.750000 	 SD 
52.880000 	 SD 
53.030000 	 CRC 
53.034694 	 KD 
53.300000 	 CRC 
53.307143 	 SD 
53.570000 	 CRC 
53.577551 	 KD 
53.850000 	 SD 
53.857143 	 CHH 
54.130000 	 KD 
54.136735 	 CHH 
54.410000 	 SD 
54.414286 	 CHH 
54.690000 	 KD 
54.694898 	 CHH 
54.960000 	 SD 
54.965306 	 CHH 
55.240000 	 KD 
55.246939 	 CHH 
55.504082 	 CHH 
55.510000 	 SD 
55.793878 	 CHH 
55.800000 	 KD 
56.053061 	 CHH 
56.060000 	 SD 
56.333673 	 CHH 
56.340000 	 KD 
56.604082 	 CHH 
56.610000 	 SD 
56.770000 	 KD 
56.876531 	 CHH 
56.880000 	 KD 
57.145918 	 CHH 
57.150000 	 SD 
57.430000 	 KD 
57.433673 	 CHH 
57.700000 	 SD 
57.707143 	 CHH 
57.978571 	 CHH 
57.980000 	 KD 
58.243878 	 CHH 
58.250000 	 SD 
58.514286 	 CHH 
58.520000 	 KD 
58.784694 	 CHH 
58.790000 	 SD 
59.055102 	 CHH 
59.060000 	 KD 
59.314286 	 CHH 
59.320000 	 SD 
59.590000 	 OHH 
59.593878 	 KD 
59.870000 	 SD 
59.874490 	 CHH 
59.990000 	 SD 
60.120000 	 KD 
60.280000 	 SDG 
60.390000 	 SD 
60.397959 	 CHH 
60.680612 	 CHH 
60.690000 	 KD 
60.900000 	 CHH 
60.940000 	 SD 
61.221429 	 KD 
61.230000 	 SD 
61.493878 	 CHH 
61.500000 	 SD 
61.650000 	 SD 
61.775510 	 KD 
61.780000 	 OHH 
61.980000 	 PHH 
62.060000 	 SD 
62.067347 	 CHH 
62.332653 	 CHH 
62.340000 	 KD 
62.604082 	 CHH 
62.610000 	 SD 
62.890000 	 KD 
62.898980 	 CHH 
63.160000 	 SD 
63.165306 	 CHH 
63.310000 	 KD 
63.430000 	 KD 
63.436735 	 CHH 
63.710000 	 SD 
63.714286 	 CHH 
63.980000 	 KD 
63.984694 	 CHH 
64.250000 	 SD 
64.256122 	 CHH 
64.520000 	 KD 
64.526531 	 CHH 
64.786735 	 CHH 
64.790000 	 SD 
65.054082 	 CHH 
65.060000 	 KD 
65.322449 	 CHH 
65.330000 	 SD 
65.480000 	 KD 
65.600000 	 CHH 
65.730000 	 KD 
65.860000 	 SD 
65.863265 	 CHH 
66.130000 	 KD 
66.136735 	 CHH 
66.404082 	 CHH 
66.410000 	 SD 
66.673469 	 CHH 
66.680000 	 KD 
66.963265 	 CHH 
66.970000 	 SD 
67.233673 	 CHH 
67.240000 	 KD 
67.514286 	 CHH 
67.520000 	 SD 
67.793878 	 CHH 
67.800000 	 KD 
68.060000 	 OHH 
68.063265 	 CHH 
68.334694 	 KD 
68.340000 	 OHH 
68.604082 	 KD 
68.610000 	 OHH 
68.886735 	 KD 
68.890000 	 OHH 
69.166327 	 KD 
69.170000 	 SD 
69.436735 	 KD 
69.440000 	 SD 
69.710000 	 SD 
69.714286 	 KD 
69.980000 	 SD 
69.984694 	 KD 
70.255102 	 KD 
70.260000 	 SD 
70.514286 	 KD 
70.520000 	 CRC 
70.780000 	 SD 
70.785714 	 CRC 
71.050000 	 CRC 
71.058163 	 KD 
71.330000 	 SD 
71.335714 	 CHH 
71.616327 	 CHH 
71.620000 	 KD 
71.872449 	 CHH 
71.880000 	 SD 
72.030000 	 KD 
72.154082 	 CHH 
72.160000 	 KD 
72.413265 	 CHH 
72.420000 	 SD 
72.692857 	 CHH 
72.700000 	 KD 
72.960204 	 CHH 
72.970000 	 SD 
73.120000 	 KD 
73.242857 	 CHH 
73.250000 	 KD 
73.512245 	 CHH 
73.520000 	 SD 
73.680000 	 KD 
73.782653 	 CHH 
73.790000 	 KD 
74.060000 	 SD 
74.064286 	 CHH 
74.210000 	 KD 
74.320000 	 KD 
74.327551 	 OHH 
74.610000 	 SD 
74.625510 	 KD 
74.890000 	 CRC 
74.896939 	 KD 
