0.000000 	 CRC 
0.004354 	 KD 
0.290000 	 CHH 
0.420000 	 KD 
0.554376 	 CHH 
0.560000 	 SD 
0.840000 	 CHH 
1.110000 	 CHH 
1.260000 	 KD 
1.400000 	 CHH 
1.530000 	 KD 
1.670000 	 CHH 
1.800000 	 KD 
1.920726 	 CHH 
1.930000 	 SD 
2.192834 	 CHH 
2.200000 	 KD 
2.480000 	 CHH 
2.620000 	 KD 
2.747211 	 CHH 
2.750000 	 SD 
3.040000 	 CHH 
3.300000 	 CHH 
3.437279 	 CHH 
3.440000 	 KD 
3.570000 	 CHH 
3.710000 	 KD 
3.850000 	 CHH 
3.990000 	 KD 
4.105578 	 CHH 
4.110000 	 SD 
4.376236 	 CHH 
4.380000 	 KD 
4.650000 	 CHH 
4.800000 	 CHH 
4.810000 	 KD 
4.932063 	 CHH 
4.940000 	 SD 
5.220000 	 CHH 
5.480000 	 OHH 
5.630000 	 KD 
5.760000 	 CHH 
5.900000 	 KD 
6.040000 	 CHH 
6.170000 	 KD 
6.281723 	 CHH 
6.290000 	 SD 
6.564717 	 CRC 
6.570000 	 KD 
6.850000 	 CHH 
6.980000 	 KD 
7.114739 	 CHH 
7.120000 	 SD 
7.400000 	 CHH 
7.670000 	 CHH 
7.820000 	 KD 
7.950000 	 CHH 
8.080000 	 KD 
8.220000 	 CHH 
8.360000 	 KD 
8.476009 	 SD 
8.480000 	 CHH 
8.745941 	 CHH 
8.750000 	 KD 
9.030000 	 CHH 
9.180000 	 KD 
9.302494 	 CHH 
9.310000 	 SD 
9.590000 	 CHH 
9.860000 	 CHH 
10.020000 	 KD 
10.140000 	 CHH 
10.290000 	 KD 
10.420000 	 CHH 
10.560000 	 KD 
10.665941 	 CHH 
10.670000 	 SD 
10.946032 	 CHH 
10.950000 	 KD 
11.230000 	 CHH 
11.370000 	 KD 
11.492426 	 CHH 
11.500000 	 SD 
11.790000 	 CHH 
12.040000 	 CHH 
12.180000 	 KD 
12.310000 	 CHH 
12.450000 	 KD 
12.590000 	 CHH 
12.710000 	 KD 
12.843537 	 CHH 
12.850000 	 SD 
13.119274 	 CHH 
13.120000 	 KD 
13.410000 	 CHH 
13.540000 	 KD 
13.670748 	 SD 
13.680907 	 CHH 
13.960000 	 CHH 
14.220000 	 CHH 
14.370000 	 KD 
14.500000 	 CHH 
14.620000 	 KD 
14.770000 	 CHH 
14.870000 	 KD 
15.015329 	 OHH 
15.020000 	 SD 
15.290000 	 KD 
15.450000 	 CHH 
15.590000 	 SD 
15.710000 	 SD 
15.880000 	 SD 
16.040000 	 SD 
16.130000 	 CHH 
16.270000 	 SDG 
16.400000 	 CHH 
16.550000 	 SDG 
16.620000 	 SDG 
16.680000 	 SD 
16.820000 	 SD 
16.950000 	 OHH 
17.090000 	 SD 
17.210000 	 OHH 
17.330000 	 KD 
