0.011610 	 KD 
0.040000 	 CY 
0.311224 	 HH 
0.590000 	 SD 
0.593878 	 HH 
0.870000 	 HH 
0.990000 	 SD 
1.130000 	 KD 
1.134875 	 HH 
1.400000 	 KD 
1.404807 	 HH 
1.660000 	 HH 
1.930000 	 HH 
1.935964 	 SD 
2.220000 	 KD 
2.226213 	 HH 
2.500000 	 HH 
2.770000 	 SD 
2.774785 	 HH 
3.050000 	 HH 
3.180000 	 SD 
3.320000 	 KD 
3.327710 	 HH 
3.450000 	 SD 
3.580000 	 KD 
3.584580 	 HH 
3.845805 	 HH 
3.850000 	 SD 
4.110000 	 HH 
4.400000 	 KD 
4.405986 	 HH 
4.670000 	 HH 
4.951655 	 HH 
4.960000 	 SD 
5.240000 	 HH 
5.360000 	 SD 
5.500000 	 KD 
5.506032 	 HH 
5.660000 	 SD 
5.750000 	 KD 
5.760000 	 HH 
6.030000 	 HH 
6.295510 	 SD 
6.300000 	 HH 
6.570000 	 KD 
6.578503 	 HH 
6.850000 	 HH 
7.120000 	 SD 
7.127075 	 HH 
7.400000 	 HH 
7.520000 	 SD 
7.650000 	 KD 
7.659683 	 HH 
7.810000 	 SD 
7.940000 	 SD 
8.210000 	 SD 
8.330000 	 SD 
8.460000 	 SD 
8.740862 	 HH 
8.750000 	 KD 
9.030000 	 HH 
9.293787 	 HH 
9.300000 	 SD 
9.570000 	 HH 
9.700000 	 SD 
9.830000 	 KD 
9.838005 	 HH 
9.970000 	 SD 
10.100000 	 KD 
10.106485 	 HH 
10.370000 	 HH 
10.640544 	 SD 
10.650000 	 HH 
10.940000 	 KD 
10.951111 	 HH 
11.220000 	 HH 
11.480000 	 SD 
11.485170 	 HH 
11.770000 	 HH 
11.890000 	 SD 
12.040000 	 KD 
12.046803 	 HH 
12.180000 	 SD 
12.300000 	 KD 
12.306576 	 HH 
12.580000 	 SD 
12.585215 	 HH 
12.850000 	 HH 
13.130000 	 KD 
13.135238 	 HH 
13.410000 	 HH 
13.670748 	 HH 
13.680000 	 SD 
13.960000 	 HH 
14.080000 	 SD 
14.220000 	 KD 
14.225125 	 HH 
14.370000 	 SD 
14.480000 	 KD 
14.487800 	 HH 
14.750000 	 HH 
15.023311 	 SD 
15.030000 	 HH 
15.320000 	 KD 
15.329524 	 HH 
15.580000 	 HH 
15.850000 	 SD 
15.854875 	 HH 
16.124807 	 HH 
16.260000 	 SD 
16.380000 	 HH 
16.386032 	 KD 
16.540000 	 SD 
16.630000 	 HH 
16.810000 	 SD 
16.940000 	 SD 
17.210000 	 SD 
17.340000 	 SD 
17.490000 	 KD 
17.497687 	 CY 
17.780000 	 HH 
18.030000 	 SD 
18.180000 	 SD 
18.290000 	 HH 
18.450000 	 SD 
18.580000 	 KD 
18.720000 	 SD 
18.840000 	 HH 
19.110000 	 SD 
19.380000 	 HH 
19.650000 	 KD 
19.920000 	 HH 
20.200000 	 SD 
20.460000 	 HH 
20.600000 	 SD 
20.750000 	 KD 
20.880000 	 SD 
21.010000 	 HH 
21.285442 	 SD 
21.290000 	 HH 
21.570000 	 SD 
21.690000 	 SD 
21.830000 	 CY 
21.838367 	 KD 
22.410000 	 SD 
22.417415 	 HH 
22.690000 	 HH 
22.820000 	 SD 
22.960000 	 KD 
22.968889 	 HH 
23.110000 	 SD 
23.210000 	 KD 
23.218503 	 HH 
23.490000 	 HH 
23.770000 	 SD 
23.775782 	 HH 
24.060000 	 KD 
24.066032 	 HH 
24.320000 	 HH 
24.584127 	 HH 
24.590000 	 SD 
24.870000 	 HH 
24.990000 	 SD 
25.130000 	 KD 
25.138503 	 HH 
25.280000 	 SD 
