0.490000 	 SD 
0.670000 	 SD 
0.670000 	 HH 
0.830000 	 SD 
1.000000 	 SD 
1.159546 	 KD 
1.160000 	 CY 
1.590000 	 SD 
1.730000 	 SD 
1.735692 	 HH 
2.155102 	 SD 
2.310000 	 SD 
2.850000 	 HH 
3.420000 	 SD 
3.960000 	 HH 
4.340000 	 SD 
4.890000 	 SD 
5.070000 	 HH 
5.079365 	 SD 
5.450000 	 SD 
5.596009 	 SD 
5.600000 	 KD 
6.000000 	 SD 
6.170000 	 HH 
6.550000 	 SD 
6.710000 	 SD 
7.260000 	 SD 
7.660000 	 SD 
7.810000 	 SD 
8.190000 	 SD 
8.340000 	 HH 
8.350476 	 SD 
8.710000 	 SD 
8.900000 	 SD 
9.100000 	 SD 
9.230000 	 SD 
9.400000 	 HH 
9.406984 	 SD 
9.780000 	 SD 
9.930000 	 KD 
10.338685 	 SD 
10.500000 	 HH 
10.507029 	 SD 
10.910000 	 SD 
11.043991 	 KD 
11.050000 	 SD 
11.610000 	 HH 
11.624490 	 SD 
12.020000 	 SD 
12.146939 	 KD 
12.160000 	 SD 
12.704218 	 HH 
12.720000 	 SD 
13.110000 	 SD 
13.260000 	 KD 
13.270204 	 SD 
13.610000 	 SD 
13.780000 	 HH 
14.180000 	 SD 
14.318005 	 SD 
14.330000 	 KD 
14.854966 	 SD 
14.870000 	 HH 
15.270000 	 SD 
15.409342 	 SD 
15.420000 	 KD 
15.957914 	 SD 
15.970000 	 HH 
16.350000 	 SD 
16.489070 	 SD 
16.510000 	 KD 
17.060000 	 SD 
17.069569 	 HH 
17.430000 	 SD 
17.592018 	 SD 
17.600000 	 KD 
17.960000 	 SD 
18.134785 	 SD 
18.140000 	 HH 
18.540000 	 SD 
18.660136 	 KD 
18.680000 	 SD 
19.070000 	 SD 
19.208707 	 SD 
19.220000 	 HH 
19.600000 	 SD 
19.739864 	 KD 
20.288435 	 HH 
20.300000 	 SD 
20.730000 	 SD 
20.863129 	 SD 
20.870000 	 KD 
21.400091 	 SD 
21.410000 	 HH 
21.800000 	 SD 
21.939955 	 SD 
21.950000 	 KD 
22.330000 	 SD 
22.494331 	 HH 
22.510000 	 SD 
22.890000 	 SD 
23.031293 	 SD 
23.040000 	 KD 
23.420000 	 SD 
23.585669 	 SD 
23.600000 	 HH 
23.980000 	 SD 
24.125533 	 SD 
24.140000 	 KD 
24.688617 	 HH 
24.700000 	 SD 
25.070000 	 SD 
25.219773 	 SD 
25.230000 	 KD 
25.590000 	 SD 
25.760000 	 SD 
25.771247 	 HH 
26.150000 	 SD 
26.322721 	 SD 
26.330000 	 KD 
26.700000 	 SD 
26.859683 	 HH 
26.870000 	 SD 
27.050000 	 SD 
27.210000 	 SD 
27.373424 	 KD 
27.380000 	 CY 
27.800000 	 SD 
27.951020 	 SD 
27.960000 	 HH 
28.340000 	 SD 
28.491837 	 SD 
28.500000 	 KD 
29.036735 	 SD 
29.050000 	 HH 
29.440000 	 SD 
29.597959 	 SD 
29.610000 	 KD 
30.150000 	 HH 
30.157143 	 SD 
30.530000 	 SD 
30.689796 	 SD 
30.700000 	 KD 
31.230000 	 HH 
31.238776 	 SD 
31.620000 	 SD 
31.759184 	 SD 
31.770000 	 KD 
32.320000 	 HH 
32.328571 	 SD 
32.710000 	 SD 
32.861224 	 KD 
32.870000 	 SD 
33.391837 	 HH 
33.400000 	 SD 
33.770000 	 SD 
33.940000 	 SD 
33.948980 	 KD 
34.320000 	 SD 
34.490000 	 HH 
34.504082 	 SD 
34.860000 	 SD 
35.020408 	 KD 
35.030000 	 SD 
35.410000 	 SD 
35.565306 	 KD 
35.590000 	 HH 
35.780000 	 SD 
35.930000 	 SD 
36.080000 	 CY 
36.089796 	 KD 
36.520000 	 SD 
36.690000 	 SD 
37.077551 	 SD 
37.222449 	 KD 
37.230000 	 SD 
37.600000 	 SD 
37.761224 	 HH 
37.770000 	 SD 
38.150000 	 SD 
38.310204 	 SD 
38.320000 	 KD 
38.680000 	 SD 
38.853061 	 SD 
38.860000 	 HH 
39.220000 	 SD 
39.400000 	 SD 
39.740000 	 SD 
39.790000 	 SD 
39.860000 	 SD 
39.940816 	 SD 
39.950000 	 KD 
40.350000 	 SD 
40.514286 	 HH 
40.520000 	 SD 
40.880000 	 SD 
41.060000 	 HH 
41.440000 	 SD 
41.600000 	 SD 
42.130000 	 HH 
42.520000 	 SD 
42.680000 	 SD 
43.240000 	 HH 
43.590000 	 SD 
43.800000 	 SD 
44.160000 	 SD 
44.322449 	 SD 
44.330000 	 HH 
44.710000 	 SD 
44.880000 	 SD 
45.250000 	 SD 
45.430000 	 HH 
45.810000 	 SD 
45.960000 	 SD 
46.491837 	 SD 
46.500000 	 HH 
46.910000 	 SD 
47.060000 	 SD 
47.600000 	 HH 
47.960000 	 SD 
48.170000 	 SD 
48.500000 	 SD 
48.680000 	 SD 
48.680000 	 HH 
48.870000 	 SD 
49.020000 	 KD 
49.210000 	 CY 
49.216327 	 KD 
49.620000 	 SD 
49.773469 	 SD 
49.780000 	 HH 
50.170000 	 SD 
50.320000 	 SD 
50.844898 	 SD 
50.850000 	 HH 
51.250000 	 SD 
51.410000 	 SD 
51.960000 	 HH 
52.310000 	 SD 
52.530000 	 SD 
52.880000 	 SD 
53.032653 	 SD 
53.040000 	 HH 
53.410000 	 KD 
53.590000 	 KD 
53.950000 	 SD 
54.122449 	 SD 
54.130000 	 HH 
54.510000 	 SD 
54.680000 	 SD 
55.030000 	 SD 
55.206122 	 SD 
55.220000 	 HH 
55.580000 	 SD 
55.760000 	 SD 
56.290000 	 SD 
56.650000 	 SD 
56.860000 	 SD 
57.070000 	 SD 
57.210000 	 SD 
57.381633 	 SD 
57.390000 	 HH 
57.760000 	 KD 
57.932653 	 KD 
57.940000 	 CY 
58.500000 	 HH 
58.880000 	 KD 
59.050000 	 KD 
59.595918 	 SD 
59.610000 	 HH 
59.980000 	 KD 
60.150000 	 KD 
60.710204 	 SD 
60.720000 	 HH 
61.100000 	 SD 
61.238776 	 SD 
61.250000 	 KD 
61.620000 	 SD 
61.773469 	 HH 
61.790000 	 SD 
62.183673 	 SD 
62.320408 	 KD 
62.330000 	 SD 
62.728571 	 SD 
62.880000 	 SD 
62.887755 	 HH 
63.270000 	 SD 
63.393878 	 KD 
63.410000 	 SD 
63.790000 	 SD 
63.932653 	 HH 
63.950000 	 SD 
64.330000 	 SD 
64.471429 	 SD 
64.480000 	 KD 
65.040000 	 HH 
65.440000 	 SD 
65.579592 	 KD 
65.590000 	 SD 
65.959184 	 SD 
66.108163 	 HH 
66.120000 	 SD 
66.520408 	 SD 
66.671429 	 KD 
66.680000 	 SD 
